Date,Value (12m Rev) (LO),Momentum (12-1) (LO),Quality (Sharpe) (LO),Low Volatility (LO),Composite (LO),CTA,LO+CTA,AvgLO+CTA,SPY_BH
2017-10-10,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.871775954196295,1.1120083489843615,1.0547192145627446,1.5006578281654095
2017-10-11,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8736444534868162,1.112961707149899,1.055623457032211,1.5030155834504644
2017-10-12,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8744674555260818,1.1133810858804356,1.0560212299497254,1.5007759156439582
2017-10-13,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.875298871440616,1.1138045128463643,1.0564228425431352,1.5026029429898635
2017-10-16,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8772686807798101,1.114807133826707,1.0573738098752212,1.5046066406744476
2017-10-17,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8787299949216802,1.1155499317702835,1.058078339894572,1.5056675844648078
2017-10-18,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8790433602029678,1.1157090589743985,1.0582292690848905,1.5071409638805933
2017-10-19,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8756108772165071,1.1139664134867469,1.056576402286115,1.507553809176369
2017-10-20,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8806622297067901,1.1165369786376713,1.0590145354704943,1.5153333467158971
2017-10-23,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8795052698401585,1.1159502435965538,1.058458028208396,1.509439521799992
2017-10-24,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8806684535883568,1.1165406005763978,1.0590179708119398,1.5120917276495112
2017-10-25,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8810136913563448,1.1167156821218944,1.0591840323980055,1.5046066406744474
2017-10-26,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8858189486385235,1.1191520148219587,1.0614948486020137,1.5065514482461386
2017-10-27,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8908331546449982,1.1216860128871404,1.0638982985864074,1.5188696211819224
2017-10-30,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8845148494803202,1.1185037539011933,1.0608799851886177,1.5132113567175889
2017-10-31,1.142762852105092,1.073167113913158,1.1920498794704764,1.2252911075456026,1.2939996074343856,0.8856788304584328,1.119092513759438,1.0614384129520613,1.5155690095850558
2017-11-01,1.1445923300506515,1.076762881129029,1.1963443807894871,1.2254980700441511,1.294421073624404,0.885825318809149,1.119385249957126,1.0626612022242303,1.5175728096872274
2017-11-02,1.1449264659151244,1.0786218319824643,1.1980114374217956,1.2277933536399528,1.2969218355220828,0.8862194685199679,1.1208820394697439,1.0637706047652953,1.5181621204865066
2017-11-03,1.1469664463720948,1.0805955169103114,1.198220131230815,1.2286475874881249,1.2988181182181915,0.888637734792411,1.1230888122414184,1.0656904316306253,1.5232309717339731
2017-11-06,1.1535089443923139,1.0901977046112572,1.2048289693740182,1.2289704730723927,1.2990571025885356,0.8879954333485605,1.1228880977498883,1.068010638865499,1.5255886246014403
2017-11-07,1.159052031121837,1.089475170745325,1.2082068519149902,1.232076122868451,1.303570162612279,0.8875821979447736,1.1250196982589251,1.0694711934982488,1.5245274759759047
2017-11-08,1.1629819984890113,1.091733416731201,1.2120187068135195,1.2370154094010914,1.3083991410967653,0.8871234249462351,1.1272876293939358,1.071346040667702,1.5271204844597681
2017-11-09,1.162538214608227,1.0873968879270495,1.2065097533357203,1.2307085642896562,1.301518912604469,0.8832306963078937,1.1217522871639636,1.0669900237575551,1.5215804098915708
2017-11-10,1.1614583484333147,1.0885615687670205,1.2068601291164391,1.2296655315026315,1.2978713272498772,0.8862435333468776,1.1213966085335016,1.0680339294320544,1.5211089817356651
2017-11-13,1.163376519325011,1.0875500460969754,1.2051858834449212,1.2286629591798592,1.2967449277647976,0.8852152558229888,1.1202922174270262,1.0672372952134235,1.52252336862097
2017-11-14,1.1607218699922714,1.078579816494471,1.1964170080742977,1.2281503337632613,1.2955588588824747,0.8772102485807918,1.115625087786989,1.0609259351800975,1.5189875038252951
2017-11-15,1.1509495327627715,1.0767218444743771,1.1877715423030628,1.220088570543719,1.2873307921344563,0.8770824985956029,1.111308912732177,1.0570087633380807,1.5113844317892704
2017-11-16,1.158009834273265,1.0926859878403263,1.206671398816335,1.2319011682995418,1.2996491675076804,0.8785235435683133,1.1184196849860382,1.064822212497597,1.52423261574109
2017-11-17,1.156274005837523,1.0917918746180744,1.2034697723954173,1.2269917042511973,1.293858597335675,0.8748436810098645,1.1135559370353072,1.0613244531952521,1.5197535873808405
2017-11-20,1.1555893565002695,1.0992861095943511,1.2117765921395343,1.2292251057845576,1.2961671404408985,0.8799449849908191,1.117345345833707,1.0659368721160531,1.5223464934471163
2017-11-21,1.1615500805850407,1.1125368751173994,1.2298334731950915,1.2373089183406596,1.3052832303286885,0.8805206334385699,1.122352776497684,1.072064310763701,1.5323070135154329
2017-11-22,1.162024658038765,1.1120686156454878,1.2300045413993625,1.2380257746503147,1.3060498108268517,0.8772569546605171,1.1210842497632167,1.0706412516050783,1.530951414325433
2017-11-24,1.1646397503081878,1.10858139787323,1.2306753665360526,1.2438924788947028,1.3126696369668893,0.8790289763850524,1.125399454099916,1.0727226537489194,1.5344873815386957
2017-11-27,1.161261742331126,1.0969573661996672,1.2182273590383985,1.2407212887164154,1.309621718202148,0.8794190887606483,1.1240313796494457,1.0692608376576558,1.5337215028183255
2017-11-28,1.16767763258513,1.1050772273147804,1.2260664889198636,1.2489427344965935,1.3176079537698475,0.882818571114642,1.1298820914986625,1.0750312231478472,1.549281294820495
2017-11-29,1.1690392950387454,1.0896196996048118,1.2098836483035216,1.2487456727123187,1.3172332403565061,0.8815320745844941,1.1290306828060104,1.0709907865521089,1.5483382336735083
2017-11-30,1.1759646875409935,1.088902414246206,1.2063770955692932,1.2550779442368498,1.323243632839254,0.8840061626424218,1.1333891544047716,1.0737355019762855,1.5618935086503927
2017-12-01,1.1750280508277107,1.0766430336323538,1.198197068841902,1.2494535700677158,1.3153518591534439,0.8820049752271398,1.128307167690485,1.0689904364141636,1.5586519920015944
2017-12-04,1.1773313771254124,1.0705455197106917,1.1989331925622264,1.248191096495627,1.3179597446400242,0.882562504839777,1.1299346807065815,1.0689892082953367,1.5567661769603836
2017-12-05,1.172786451059135,1.0680151893060374,1.1949824804274485,1.244326851901853,1.3136038957612353,0.883124585891919,1.1279818747666097,1.0672193343681677,1.5511673146968812
2017-12-06,1.169415647080702,1.0604233726597345,1.18920237952028,1.2414462244988111,1.3097817892362258,0.8838561442935046,1.1263864229662692,1.0650059778395873,1.5514617652613456
2017-12-07,1.1717257568996744,1.066284499342394,1.1952612532506979,1.245859411933809,1.3163904923517942,0.883481364669653,1.129605387629757,1.0675344644259555,1.5563537413349584
2017-12-08,1.1770054915703734,1.0786759071613166,1.2051577270610332,1.252521483659541,1.3220014545929282,0.8847311152524407,1.1331334396108221,1.0724961705331062,1.5648406771523145
2017-12-11,1.1799445110468672,1.0903761542054764,1.2097848229541142,1.2553817195980772,1.3243625048150012,0.8883453475245646,1.136199276756919,1.076983912735748,1.5695555732168982
2017-12-12,1.1807066706880525,1.079020279706604,1.2091421355091843,1.2572453314381902,1.3269916505093289,0.885605020209527,1.1361506790416513,1.0747722935719044,1.5723254568746152
2017-12-13,1.182789192941229,1.0942012378462787,1.213026523047655,1.2598636247203812,1.3287098715109409,0.886167322106446,1.1373219012019866,1.0779371995428648,1.5721487865359365
2017-12-14,1.178647492554694,1.084691571496676,1.2041848740456755,1.254069451160558,1.32018306830757,0.8842384271704388,1.1319525116764388,1.0730536918183564,1.5657245409336453
2017-12-15,1.1843523941728833,1.0874231397256608,1.209493185538215,1.2589572353831475,1.3277333452400246,0.8789841092819283,1.1331462572800677,1.0732566345655241,1.578763119180887
2017-12-18,1.1920761266642774,1.1042852581553206,1.2208744236436584,1.2707190291445265,1.3407059963359196,0.8788438006411303,1.139716765396476,1.079698598729594,1.5887745407902605
2017-12-19,1.1877963268367766,1.0997227403684697,1.2153249918237494,1.2663848520757943,1.3357835977800627,0.8783932638540763,1.136972376094469,1.0769701866306107,1.5826727057538592
2017-12-20,1.1888870524531558,1.0980505267213694,1.2150418599397834,1.264608178859547,1.3358790283728323,0.8757463432484098,1.1356506667393245,1.0753920379956632,1.5818434305467401
2017-12-21,1.1948249181868538,1.1102590803063883,1.223311624725448,1.2680218304990425,1.3393868423540276,0.8755983674900009,1.1373631368751451,1.0789641899268965,1.5851013340095608
2017-12-22,1.1973768337533819,1.1143396314510972,1.2258403248842331,1.2692300322243546,1.3412294111612229,0.8732577075930781,1.1370857610478113,1.0791319923004656,1.5846866451972075
2017-12-26,1.2012767788658496,1.1104573162899285,1.223504033410625,1.2693727875310816,1.3408545981232118,0.8743137037049242,1.137445115772003,1.0793561667003246,1.582791100485171
2017-12-27,1.2012635300884864,1.1107168185001361,1.2227897985529688,1.2706073588494078,1.3415525898055396,0.8730262803804648,1.1371304257062351,1.0788670526054818,1.5835612807442219
2017-12-28,1.2035833505787286,1.1136893055444428,1.2260064786027225,1.272678409353477,1.3440711590657417,0.8724239743300408,1.1380974983574075,1.0799604518674333,1.5868194914598053
2017-12-29,1.2014230661623047,1.114550765757044,1.223331560316448,1.270322673582991,1.3408527302576365,0.8711311021230975,1.1357877352424008,1.0783549628476914,1.5808361535723032
2018-01-02,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8716570506535944,1.1351761151780837,1.0777742702488293,1.5921507365668048
2018-01-03,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8723560020286621,1.1355402184253656,1.0781199620814774,1.6022214579594218
2018-01-04,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8752852471904468,1.1370654102888245,1.0795680303817614,1.6089744640180366
2018-01-05,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8752411701056158,1.1370425064280736,1.0795462846883164,1.6196968685208055
2018-01-08,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8744990495647226,1.1366568652454097,1.0791801440175728,1.6226591948256976
2018-01-09,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8769284526417661,1.1379199416031687,1.0803793510670787,1.6263316846832838
2018-01-10,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8802731054770988,1.1396559770334704,1.0820276013200592,1.6238435518091636
2018-01-11,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.883102159631314,1.1411210443886548,1.0834185853959983,1.635691013512155
2018-01-12,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8843357997628962,1.141758675131598,1.0840239734053787,1.6463538109789173
2018-01-16,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8845654962712507,1.1418772988404342,1.0841365987324232,1.6407268862964015
2018-01-17,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8855071571170622,1.142363531300358,1.084598244134981,1.656365437423466
2018-01-18,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8840172287895081,1.141594688373694,1.0838682788783645,1.6535812153034792
2018-01-19,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8854879634526119,1.1423543943272556,1.0845895691863228,1.661104913709083
2018-01-22,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8877123943058685,1.143502275931512,1.085679406473963,1.6746108234087247
2018-01-23,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.8878668641404743,1.1435818677491179,1.085754973614595,1.6781653282053501
2018-01-24,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.9025113719563027,1.151126779841993,1.092918366163349,1.6775134402600231
2018-01-25,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.900838950639171,1.1502735301101228,1.0921082622554086,1.6782239110654802
2018-01-26,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.9066416297742466,1.1532372865987002,1.0949221520509762,1.697654678210082
2018-01-29,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.906164374234391,1.1529944612680634,1.0946916055392715,1.6863990877460606
2018-01-30,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.9030677220073404,1.1514184015739137,1.0931952416147503,1.669101678951995
2018-01-31,1.1998612161762936,1.11310184976156,1.2217412292880367,1.268671254107333,1.3391096217083016,0.9019979551863121,1.15087281715179,1.0926772454689968,1.669930646906351
2018-02-01,1.1920337701889467,1.0943659764694373,1.2168488977879288,1.2641327688012867,1.3359220008691268,0.9046569318126264,1.1505861437225786,1.0895969897321656,1.668035204611902
2018-02-02,1.1673644371548435,1.0690824320412018,1.1931250497690142,1.2392169143169391,1.3090274127450263,0.8999992321760514,1.1343185291611957,1.0738677898298197,1.6317224344087016
2018-02-05,1.1273083558246397,1.034754069846729,1.1434731404997611,1.1889497043583483,1.2528156392264558,0.8886933859452452,1.0993930838933836,1.0437886779725,1.5634793425774054
2018-02-06,1.1364781449391503,1.0560952284241047,1.1699263511788023,1.2136782372922121,1.2809216423800411,0.8910142326309952,1.1153399698984345,1.056793954602533,1.5942834804118142
2018-02-07,1.1274722717644015,1.023473844635824,1.1629000466804174,1.205556693070048,1.2728864488726312,0.8894147405605133,1.110341192979039,1.048707292378153,1.5856347248059877
2018-02-08,1.097088468326647,0.9821804197719332,1.119532943511452,1.1676059837976884,1.2293988003956875,0.8875803040938035,1.086664538723285,1.0264193304899063,1.5261593978173555
2018-02-09,1.110332129698097,0.9942002423339116,1.1341836790435915,1.177398522618513,1.2440299701312127,0.8839813770240402,1.0926615591851059,1.0318595254167815,1.5490844482170503
2018-02-12,1.1237828545173485,1.0116945732355103,1.152601563548475,1.1944763328426435,1.2648654479852703,0.8890115583552805,1.1061288006741297,1.043767645798964,1.5718319065197779
2018-02-13,1.1243228026574614,1.021198729168837,1.1531709216251682,1.1948309537683695,1.2622675856222947,0.8916602050604905,1.1060839004697682,1.0460901730106533,1.5757420051806883
2018-02-14,1.1293897609274035,1.052450424720398,1.1714066458027335,1.2116224808698906,1.2807447258508007,0.8974153529059254,1.1186541007578812,1.058785033578808,1.5970079930782068
2018-02-15,1.1405002407877365,1.0728903575951767,1.1843671820780124,1.2238020414609934,1.29320467142883,0.9014465501704505,1.127193913599634,1.0683239151749953,1.617386737414002
2018-02-16,1.145092110752359,1.0684503443383426,1.1853969920776748,1.22555473069022,1.297612886281611,0.8992479353471882,1.1283996250212094,1.0679993534019494,1.6178603163392482
