Ticker,FiscalPeriod,PeriodEndDate,ReportDate,Hour,ReactionDate,EPS_Actual,EPS_Estimate,SurprisePct,Open,High,Low,Close,PrevClose,GapPct,IntradayPct,DayChange,SurpriseClass,ReactionClass,ExpectationLevel,ExpectationComment,SignalScore
AXP,2025 Q3,2025-09-30,2025-10-25,amc,2025-10-27,4.14,4.036,0.025768,362.0,362.84,358.91,361.67,357.56,0.012417496364246553,-0.0009116022099447074,0.011494574337174218,Inline,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0164
AXP,2025 Q2,2025-06-30,2025-07-25,amc,2025-07-28,4.08,3.9284,0.038591,311.6,313.5,309.29,310.74,311.61,-3.209139629662368e-05,-0.0027599486521181437,-0.0027919514778088138,Inline,Neutral,Expectation High,业绩已被Price In，预期过高,0.0187
AXP,2025 Q1,2025-03-31,2025-04-25,amc,2025-04-28,3.64,3.4969,0.040922,264.94,268.0,262.53,264.95,264.81,0.0004909180166911954,3.7744394957314503e-05,0.0005286809410520235,Inline,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0206
BA,2025 Q4,2025-12-31,2026-01-25,amc,2026-01-26,-1.12,-0.4013,-1.7909289999999998,251.49,251.59,247.405,248.43,252.15,-0.002617489589530028,-0.012167481808421815,-0.014753123140987503,Strong Miss,Neutral,Expectation Reasonable,市场预期与业绩匹配,-0.8987
BA,2025 Q3,2025-09-30,2025-10-25,amc,2025-10-27,-7.47,-4.73,-0.579281,222.78,223.58,221.82,223.0,221.35,0.006460356900835812,0.0009875213214830725,0.00745425796250285,Strong Miss,Neutral,Expectation Low,市场已充分消化利空，或有反弹,-0.2875
BA,2025 Q2,2025-06-30,2025-07-25,amc,2025-07-28,-1.24,-1.5246,0.186672,233.24,236.63,232.91,236.41,233.06,0.0007723333047284254,0.013591150746012637,0.014373980949111792,Strong Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0963
BA,2025 Q1,2025-03-31,2025-04-25,amc,2025-04-28,-0.49,-1.3314,0.6319659999999999,182.75,184.53,180.75,182.3,177.95,0.026973869064343983,-0.0024623803009575303,0.024445068839561802,Strong Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.3236
BAC,2025 Q4,2025-12-31,2026-01-25,amc,2026-01-26,0.98,0.9676,0.012815,51.8,52.275,51.67,52.02,51.72,0.0015467904098994257,0.004247104247104363,0.005800464037123052,Inline,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0077
BAC,2025 Q3,2025-09-30,2025-10-25,amc,2025-10-27,1.06,0.961,0.103018,52.8,53.065,52.53,53.02,52.57,0.0043751188891001875,0.00416666666666678,0.008560015217804886,Strong Beat,Neutral,Expectation Reasonable,市场预期与业绩匹配,0.0537
BAC,2025 Q2,2025-06-30,2025-07-25,amc,2025-07-28,0.89,0.8643,0.029735,48.45,48.54,48.0801,48.23,48.45,0.0,-0.004540763673890732,-0.004540763673890732,Inline,Neutral,Expectation High,业绩已被Price In，预期过高,0.014
